playerID,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,WP,HBP,R,IP,Win Percentage,Strikeout to Walk,WHIP,ERA
thiesja01,3,10,34,19,3,1,0,125,58,13,52,57,2,4.0,75,134.0,0.23076923076923078,1.0961538461538463,1.3208955223880596,3.8955223880597014
thigpbo01,31,36,448,0,0,0,201,537,217,56,238,376,12,23.0,237,568.6666666666666,0.4626865671641791,1.5798319327731092,1.3628370457209849,3.434349355216882
thomabr01,6,6,72,7,0,0,0,127,67,12,53,45,7,6.0,69,104.0,0.5,0.8490566037735849,1.7307692307692308,5.798076923076923
thomabu01,25,34,143,58,13,2,3,625,290,53,166,135,14,4.0,344,526.0,0.423728813559322,0.8132530120481928,1.5038022813688212,4.961977186311787
thomafa01,9,20,81,23,5,0,1,269,126,16,133,112,12,5.0,154,229.0,0.3103448275862069,0.8421052631578947,1.755458515283843,4.951965065502183
thomaia01,2,3,30,1,0,0,0,30,15,2,17,36,2,0.0,16,34.0,0.4,2.1176470588235294,1.3823529411764706,3.9705882352941178
thomala01,2,3,79,0,0,0,0,43,16,3,22,32,2,3.0,16,47.666666666666664,0.4,1.4545454545454546,1.3636363636363638,3.0209790209790213
thomamy01,23,22,105,40,11,0,2,499,224,20,189,121,7,4.0,280,434.6666666666667,0.5111111111111111,0.6402116402116402,1.5828220858895705,4.638036809815951
thomaro02,20,11,182,13,0,0,7,387,178,33,196,289,16,12.0,203,419.3333333333333,0.6451612903225806,1.4744897959183674,1.390302066772655,3.820349761526232
thomast01,11,14,111,17,3,0,9,263,109,16,110,123,7,10.0,135,265.3333333333333,0.44,1.1181818181818182,1.405778894472362,3.6972361809045227
thomato02,117,128,398,267,128,15,12,2341,995,144,712,736,23,24.0,1185,2176.3333333333335,0.4775510204081633,1.0337078651685394,1.4028181957420738,4.114718946239853
thompbr01,21,21,201,32,0,0,1,443,201,49,121,190,14,33.0,220,405.3333333333333,0.5,1.5702479338842976,1.3914473684210527,4.462993421052632
thompfo01,7,13,55,8,1,0,4,156,64,10,63,48,1,2.0,82,147.66666666666666,0.35,0.7619047619047619,1.4830699774266367,3.900677200902935
thompgu01,4,13,22,16,11,0,0,163,66,3,41,58,6,6.0,91,146.0,0.23529411764705882,1.4146341463414633,1.3972602739726028,4.068493150684931
thompja03,7,8,30,18,0,0,2,117,63,20,61,81,6,9.0,71,116.33333333333333,0.4666666666666667,1.3278688524590163,1.5300859598853869,4.873925501432665
thompjo01,6,11,41,21,5,2,1,151,79,18,83,81,4,2.0,84,167.66666666666666,0.35294117647058826,0.9759036144578314,1.3956262425447317,4.240556660039761
thompju01,47,35,185,68,27,6,7,602,249,35,328,315,12,11.0,305,686.6666666666666,0.573170731707317,0.9603658536585366,1.354368932038835,3.2635922330097085
thompju02,36,43,103,101,9,0,0,633,290,73,235,428,11,10.0,320,648.6666666666666,0.45569620253164556,1.8212765957446808,1.3381294964028778,4.023638232271326
thompma01,18,24,94,52,3,1,0,404,215,55,161,198,8,29.0,242,337.0,0.42857142857142855,1.2298136645962734,1.6765578635014837,5.741839762611276
thompmi01,1,15,54,29,0,0,0,158,89,6,128,113,15,5.0,97,164.66666666666666,0.0625,0.8828125,1.736842105263158,4.864372469635628
thompmi03,4,6,26,16,0,0,0,122,63,15,37,40,1,10.0,71,107.66666666666667,0.4,1.0810810810810811,1.4767801857585139,5.26625386996904
thompri01,3,10,77,1,0,0,5,123,64,10,59,45,6,8.0,74,114.0,0.23076923076923078,0.7627118644067796,1.5964912280701755,5.052631578947368
thompri03,3,4,82,0,0,0,0,105,49,18,37,105,13,1.0,50,104.66666666666667,0.42857142857142855,2.8378378378378377,1.356687898089172,4.213375796178344
thomsjo01,63,85,216,212,10,3,0,1398,661,154,369,800,23,28.0,734,1270.3333333333333,0.42567567567567566,2.168021680216802,1.3909734977696144,4.683022828653897
thormha01,29,30,104,64,27,4,2,550,209,19,203,148,7,21.0,267,565.0,0.4915254237288136,0.729064039408867,1.3327433628318583,3.329203539823009
thormpa01,12,21,50,49,9,1,0,320,150,33,82,118,9,4.0,163,285.0,0.36363636363636365,1.4390243902439024,1.4105263157894736,4.7368421052631575
thornjo01,15,19,41,35,25,1,2,292,132,4,139,57,10,10.0,191,290.0,0.4411764705882353,0.41007194244604317,1.486206896551724,4.096551724137932
thornma01,36,46,748,1,0,0,23,594,251,52,251,642,28,20.0,273,662.6666666666666,0.43902439024390244,2.557768924302789,1.2751509054325956,3.408953722334004
thorntr01,6,9,35,32,0,0,0,171,90,24,64,155,5,5.0,94,160.0,0.4,2.421875,1.46875,5.0625
thornty01,16,9,192,10,0,0,13,225,104,33,116,273,18,11.0,117,269.3333333333333,0.64,2.353448275862069,1.2660891089108912,3.4752475247524752
thornwa01,23,18,56,48,40,2,1,478,190,12,151,134,9,29.0,283,409.3333333333333,0.5609756097560976,0.8874172185430463,1.5366449511400653,4.177524429967427
thorple01,3,3,19,3,0,0,0,62,30,7,20,41,3,0.0,31,44.0,0.5,2.05,1.8636363636363635,6.136363636363636
throoge01,2,0,30,0,0,0,3,41,18,6,25,27,1,1.0,21,42.333333333333336,1.0,1.08,1.5590551181102361,3.826771653543307
thurmco01,3,4,49,4,0,0,0,86,44,14,54,67,4,2.0,45,83.33333333333333,0.42857142857142855,1.2407407407407407,1.6800000000000002,4.752000000000001
